DateID;LabID;OthLabID;Problems;CRA;Error;DC13;Material;Species;SiteID;SiteName;SiteContext;SiteType;Country;Longitude;Latitude;LocQual;Source;Comments
6310;OxA-21030;NA;NA;9015;39;NA;charcoal;NA;16176;East Chia Sabz;"Tr,II, context 2042, depth 295 cm, structure; depth: 2.95m; Trench II, context 2042";settlement;IR;47.1386;33.3437;A;"Darabi et al. 2011; CalPal; Flohr et al. 2016";NA
6311;OxA-21031;NA;NA;9180;40;NA;charcoal;NA;16176;East Chia Sabz;"Tr,II, context 2044, depth 342 cm, burial; depth: 3.42m; Trench II, context 2044";settlement;IR;47.1386;33.3437;A;"Darabi et al. 2011; CalPal; Flohr et al. 2016";NA
6312;OxA-21032;NA;NA;9225;40;NA;charcoal;NA;16176;East Chia Sabz;"Tr,II, context 2046, depth 380 cm, deposite; depth: 3.80m (1.4m above virgin soil); Trench II, context 2046";settlement;IR;47.1386;33.3437;A;"Darabi et al. 2011; CalPal; Flohr et al. 2016";NA
6313;OxA-21261;NA;NA;8033;39;-18;bone;Homo sapiens;58;Çatalhöyük East;Phase X, B,23 (E.X.1), grave F.543, basket burial;settlement;TR;32.8257;37.6664;A;Reingruber and Thissen 2016;NA
6314;OxA-21262;NA;NA;7955;40;-17,3;bone;Homo sapiens;58;Çatalhöyük East;Phase X, B.23 (E.X.1), grave F.544, basket burial;settlement;TR;32.8257;37.6664;A;Reingruber and Thissen 2016;NA
6315;OxA-21286;NA;NA;3182;30;-23,486;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6316;OxA-21287;NA;NA;3081;28;-23,841;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6317;OxA-21288;NA;NA;3140;29;-22,315;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6318;OxA-21289;NA;NA;3095;27;-23,605;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6319;OxA-21290;NA;NA;3368;27;-22,202;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6320;OxA-21291;NA;NA;3034;26;-22,077;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6321;OxA-21292;NA;NA;3061;28;-23,204;charcoal;Pinus nigra/sylvestris;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6322;OxA-21293;NA;NA;3084;28;-23,824;charcoal;Tamarix;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6323;OxA-21294;NA;NA;3027;28;-23,123;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6324;OxA-21295;NA;NA;3019;29;-23,254;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6325;OxA-21296;NA;NA;3022;29;-22,496;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6326;OxA-21297;NA;NA;3045;29;-22,201;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6327;OxA-21298;NA;NA;3059;29;-25,3;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6328;OxA-21299;NA;NA;3054;29;-24,227;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6329;OxA-21300;NA;NA;2599;28;-23,754;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6330;OxA-21301;NA;NA;2602;29;-22,173;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6331;OxA-21302;NA;NA;2573;28;-23,701;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6332;OxA-21303;NA;NA;2880;29;-22,852;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6333;OxA-21304;NA;NA;2927;30;-23,486;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6334;OxA-21305;NA;NA;2937;30;-22,978;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6335;OxA-21306;NA;NA;2659;29;-23,181;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6336;OxA-21307;NA;NA;2876;29;-24,487;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6337;OxA-21320;NA;NA;2807;28;-23,295;charcoal;Olea europaea;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6338;OxA-21321;NA;NA;2692;28;-25,974;charcoal;Olea europaea;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6339;OxA-21322;NA;NA;2721;29;-23,465;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6340;OxA-21323;NA;NA;2550;29;-25,435;charcoal;Quercus ilex;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6341;OxA-21324;NA;NA;2652;29;-22,348;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6342;OxA-21325;NA;NA;1674;26;-23,155;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6343;OxA-21326;NA;NA;1586;27;-22,872;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6344;OxA-21327;NA;NA;1710;26;-23,125;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6345;OxA-21328;NA;NA;1759;27;-21,62;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6346;OxA-21329;NA;NA;1626;27;-25,284;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6347;OxA-21330;NA;NA;1585;27;-25,099;charcoal;Olea europaea;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6348;OxA-21331;NA;NA;1574;27;-24,75;nutshell (charred);Corylus avellana;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6349;OxA-21333;NA;NA;2508;29;-22,934;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6350;OxA-21334;NA;NA;1585;27;-24,696;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6351;OxA-21335;NA;NA;1528;28;-23,542;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6352;OxA-21336;NA;NA;1696;29;-23,209;charcoal;Olea europaea;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6353;OxA-21337;NA;NA;1608;28;-23,015;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6354;OxA-2136;NA;NA;10930;130;-24,1;charcoal;Pistacia atlantica;9979;Saflulim;"Late Natufian;J21 C; 145-150; J21c";settlement;IL;34.5706;30.5022;B;"Goring-Morris 1991; Byrd 1994;Benz 2014; CalPal; Maher et al. 2011;  Flohr et al. 2016";NA
6355;OxA-21360;NA;NA;3107;30;-24,129;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6356;OxA-21361;NA;NA;3126;31;-23,873;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Dee et al. 2017;NA
6357;OxA-2137;NA;NA;12200;150;-14,9;charcoal;NA;10045;Nahal Sekher;NS 23;camp site;IL;34.6639;31.1999;B;"ORAU; Maher et al. 2011";NA
6358;OxA-2138;NA;NA;12100;140;-19,2;charcoal;NA;10130;Shunera 21;100.00%;camp site;IL;34.5318;30.9728;B;"Housley 1994; ORAU";NA
6359;OxA-2140;NA;NA;6740;100;-13,5;charcoal;NA;10134;Shluhat Qeren II;"locus 1; 1; 1";settlement;IL;34.4002;30.9477;B;"Hinz et al. 2012: http://radon.ufg.uni-kiel.de/samples/12805; Housley 1994; Grrard and Byrd 2013; CalPal; Flohr et al. 2016";NA
6360;OxA-21422;NA;NA;2951;30;-22,573;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6361;OxA-21423;NA;NA;2926;29;-22,927;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6362;OxA-21455;NA;NA;2701;32;-22,2805;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6363;OxA-2158;Lyon-2158;NA;9190;55;NA;seeds (charred);NA;2772;Mureybet;"Phase IVB;Niv, 20; AD28; Niv 14";settlement;SY;38.1287;36.0434;A;"Benz 2014; Evin and Stordeur 2008";NA
6364;OxA-2161;NA;NA;4290;80;-28;charcoal;Morus;46;Kissonerga Mosphilia;Period 3B;settlement;CY;32,39;34.84;B;Manning 2013;NA
6365;OxA-2162;NA;NA;4300;80;-27;charcoal;Morus;46;Kissonerga Mosphilia;Period 3B;settlement;CY;32,39;34.84;B;Manning 2013;NA
6366;OxA-2163;NA;NA;2110;80;-16,7;bone (charred);Camelus;12326;Sabya Qadim;NA;settlement;SA;42.3833;17.1667;B;Bronk Ramsey et al. 2015;NA
6367;OxA-2164;NA;NA;1500;80;-15,4;bone (charred);Camelus;10280;Sihi, Tihama;NA;camp site;SA;42.7258;16.5621;B;"Bronk Ramsey et al. 2015; ORAU";NA
6368;OxA-2165;NA;NA;2650;90;-20,8;bone (charred);Camelus;10142;Timna;NA;smelting site;IL;34.9566;29.7801;A;"ORAU; Bronk Ramsey et al. 2015";NA
6369;OxA-2167;NA;NA;8270;100;-22,9;grain (charred);Hordeum vulgare;1060;Abu Hureyra;"Trench E, Phase 4; Trench E, phase 4; Trench E, level 375";settlement;SY;38.3933;35.8683;B;"Moore et al. 1986; Gowlett et al. 1987; Housley 1994; Benz 2014; CalPal; Flohr et al. 2016";NA
6370;OxA-2168;NA;NA;8330;100;-27,4;charcoal (twig);NA;1060;Abu Hureyra;"Trench E, Phase 5  (above Phase 4); Trench E, phase 5; Trench E, level 340";settlement;SY;38.3933;35.8683;B;"Moore et al. 1986; Gowlett et al. 1987; Housley 1994; Benz 2014; CalPal; Flohr et al. 2016";NA
6371;OxA-2169;NA;NA;8640;110;-26;grain (charred);Triticum monococcum,Hordeum vulgare;1060;Abu Hureyra;"Trench B, Phase 2; Trench B, phase 2; Trench B, level 218";settlement;SY;38,3933;35.8683;B;"Moore 1992; Benz 2014; CalPal; Flohr et al. 2016";NA
6372;OxA-22006;NA;NA;2707;28;NA;bone;Homo sapiens;303311;Baba Jilan;tomb;cemetery;IR;47,67176;33.991565;A;Atici et al. 2017;NA
6373;OxA-22007;NA;NA;2784;30;NA;bone;Homo sapiens;303311;Baba Jilan;tomb;cemetery;IR;47,67176;33.991565;A;Atici et al. 2017;NA
6374;OxA-22035;NA;NA;2693;31;NA;bone;Homo sapiens;303311;Baba Jilan;tomb;cemetery;IR;47,67176;33.991565;A;Atici et al. 2017;NA
6375;OxA-22036;NA;NA;1538;32;NA;bone;Homo sapiens;303311;Baba Jilan;tomb;cemetery;IR;47,67176;33.991565;A;Atici et al. 2017;NA
6376;OxA-22044;NA;NA;2858;33;-22,55;fruitstone;Olea europaea;12311;Khirbet Qeiyafa;NA;settlement;IL;34.9567;31.6964;A;Garfinkel and Kang 2011;NA
6377;OxA-22045;NA;NA;2830;30;-22,59;fruitstone;Olea europaea;12311;Khirbet Qeiyafa;NA;settlement;IL;34.9567;31.6964;A;Garfinkel and Kang 2011;NA
6378;OxA-2233;NA;NA;4910;70;-21;bone;Homo sapiens;10159;Alanya;cave, Kadipin 155-2-73;settlement;TR;31,9977;36.5509;B;"Hinz et al. 2012: http://radon.ufg.uni-kiel.de/samples/11240; CalPal";NA
6379;OxA-22347;NA;NA;6263;33;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 4; Trench V, Context 5127";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6380;OxA-22494;NA;NA;5984;34;NA;charcoal;NA;15957;Tepe Sialk;"Sialk II, phase 1, 2, 3; Trench V, Context 5026";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6381;OxA-22495;NA;NA;6112;31;NA;charcoal;NA;15957;Tepe Sialk;"Sialk II, phase 1, 2, 3; Trench V, Context 5033";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6382;OxA-22496;NA;NA;6191;33;NA;charcoal;NA;15957;Tepe Sialk;"Sialk II, phase 1, 2, 3; Trench V, Context 5037";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6383;OxA-22497;NA;NA;6201;31;NA;charcoal;NA;15957;Tepe Sialk;"Sialk II, phase 1, 2, 3; Trench V, Context 5046";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6384;OxA-22498;NA;NA;6188;34;NA;charcoal;NA;15957;Tepe Sialk;"Sialk II, phase 1, 2, 3; Trench V, Context 5051";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6385;OxA-22499;NA;NA;6179;34;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 5 and Sialk II, phases 1, 2, 3; Trench V, Context 5073";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6386;OxA-22500;NA;NA;6163;33;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 5 and Sialk II, phases 1, 2, 3; Trench V, Context 5085";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6387;OxA-22501;NA;NA;6141;32;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 5 and Sialk II, phases 1, 2, 3; Trench V,Context 5085";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6388;OxA-22502;NA;NA;6364;35;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 5; Trench V, Context 5087";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6389;OxA-22503;NA;NA;6251;35;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 5; Trench V, Context 5095";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6390;OxA-22504;NA;NA;6185;33;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 5; Trench V, Context 5105";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6391;OxA-22505;NA;NA;6149;34;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 4; Trench V, Context 5123";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6392;OxA-22506;NA;NA;6290;34;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 4; Trench VI, Context 6006";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6393;OxA-22507;NA;NA;6344;35;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 4; Trench VI, Context 6009";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6394;OxA-22508;NA;NA;6333;36;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 3; Trench VI, Context 6017";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6395;OxA-22540;NA;NA;6275;33;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 3; Trench VI, Context 6018";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6396;OxA-22541;NA;NA;6280;33;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 3; Trench VI, Context 6019";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6397;OxA-22542;NA;NA;6279;32;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 3; Trench VI, Context 6021";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6398;OxA-22543;NA;NA;6322;31;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 3; Trench VI, Context 6022";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6399;OxA-22544;NA;NA;6497;33;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 3; Trench VI, Context 6028";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6400;OxA-22545;NA;NA;6828;32;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase I; Trench VI, Context 6037";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6401;OxA-22546;NA;NA;6830;34;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase I; Trench VI, Context 6038";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6402;OxA-22550;NA;NA;6256;31;NA;charcoal;NA;15957;Tepe Sialk;phase Trench V, Context 5089, Late Neolithic II;settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6403;Oxa-22550?;NA;NA;6256;31;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 5; Trench V, Context 5089";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6404;OxA-22551;NA;NA;6417;33;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 3; Trench VI, Context 6031";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6405;OxA-22570;NA;NA;6925;40;NA;charcoal;NA;15957;Tepe Sialk;"Sialk I, phase 2; Trench VI, Context 6035";settlement;IR;51,404722;33.968889;A;"Marshall 2012; Flohr et al. 2016";NA
6406;OxA-22873;NA;NA;4575;28;NA;grain (charred);NA;303404;Bakla Tepe;NA;settlement;TR;27,144659;38.164641;A;Şahoğlu and Tuncel 2014;NA
6407;OxA-23011;NA;NA;4446;29;NA;grain (charred);NA;303404;Bakla Tepe;NA;settlement;TR;27,144659;38.164641;A;Şahoğlu and Tuncel 2014;NA
6408;OxA-23014;NA;NA;4546;28;NA;grain (charred);NA;303404;Bakla Tepe;NA;settlement;TR;27,144659;38.164641;A;Şahoğlu and Tuncel 2014;NA
6409;OxA-23174;NA;NA;2978;29;-22,371;charcoal;Pinus brutia/halepensis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6410;OxA-23247;NA;NA;8027;37;-17,1;bone;Ovis/Capra;58;Çatalhöyük East;Phase XI, Space 198, unit 4850, penning deposit;settlement;TR;32.8257;37.6664;A;Reingruber and Thissen 2016;NA
6411;OxA-23248;NA;NA;8082;37;-19,5;bone;Ovis;58;Çatalhöyük East;Phase Pre XII.A, Space 181, unit 4869, midden;settlement;TR;32.8257;37.6664;A;Reingruber and Thissen 2016;NA
6412;OxA-23249;NA;NA;8024;35;NA;bone;Canis;58;Çatalhöyük East;NA;settlement;TR;32,8257;37.6664;A;Cessford 2001;NA
6413;OxA-23250;NA;NA;8085;36;-19,2;bone;Ovis/Capra;58;Çatalhöyük East;Phase Pre XII.B, Space 181, unit 5283, midden;settlement;TR;32.8257;37.6664;A;Reingruber and Thissen 2016;NA
6414;OxA-23251;NA;NA;8137;36;-15,5;bone;Capra;58;Çatalhöyük East;Phase Pre XII.C, Space 181, unit 5308, midden;settlement;TR;32.8257;37.6664;A;Reingruber and Thissen 2016;NA
6415;OxA-23252;NA;NA;8199;36;-17,9;bone;Ovis/Capra;58;Çatalhöyük East;Phase Pre XII.D, Space 181, unit 5328, midden;settlement;TR;32.8257;37.6664;A;Reingruber and Thissen 2016;NA
6416;OxA-23487;NA;NA;2907;26;NA;seed;Hordeum;303285;Dhiban;NA;settlement;JO;35,776577;31.501779;A;Farahani 2018;NA
6417;OxA-23490;NA;NA;1856;26;NA;charcoal;NA;303285;Dhiban;NA;settlement;JO;35,776577;31.501779;A;Farahani 2018;NA
6418;OxA-23504;NA;NA;2827;27;NA;seed;Vitis vinifera;12311;Khirbet Qeiyafa;NA;settlement;IL;34,9567;31.6964;A;Garfinkel et al. 2015;NA
6419;OxA-23505;NA;NA;2852;26;NA;fruitstone;Olea europaea;12311;Khirbet Qeiyafa;NA;settlement;IL;34,9567;31.6964;A;Garfinkel et al. 2015;NA
6420;OxA-23506;NA;NA;2843;26;NA;fruitstone;Olea europaea;12311;Khirbet Qeiyafa;NA;settlement;IL;34,9567;31.6964;A;Garfinkel et al. 2015;NA
6421;OxA-23523;NA;NA;7931;38;-17,8;bone;Homo sapiens;58;Çatalhöyük East;Phase XII, Space 199, unit 4826, basket burial;settlement;TR;32.8257;37.6664;A;Reingruber and Thissen 2016;NA
6422;OxA-23575;NA;NA;2511;30;NA;seed;Hordeum;303285;Dhiban;NA;settlement;JO;35,776577;31.501779;A;Farahani 2018;NA
6423;OxA-2407;NA;NA;8720;100;-13;charcoal;NA;9797;Wadi Jilat 26;"C 12a 3 (remplissage d'une structure circulaire); Area C, curvilinear structure, early fill; C-12a";open air site;JO;36,368;31.53;B;"Garrard et al. 1994; Hinz et al. 2012: http://radon.ufg.uni-kiel.de/samples/13222; CalPal; Flohr et al. 2016";NA
6424;OxA-24074;NA;NA;2988;27;-24,036;grain (charred);Hordeum vulgare;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6425;OxA-24075;NA;NA;3089;28;-27,004;charcoal;Rosa;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6426;OxA-2408;NA;NA;8020;80;-11,1;charcoal;NA;10136;Wadi Jilat 25;"Area Aa Locus 10aV; Area Aa, locus 10AV/locus 19a; Aa-19a";open air site;JO;36.3669;31.54;B;"Garrard et al. 1994; Hinz et al. 2012: http://radon.ufg.uni-kiel.de/samples/13225; CalPal; Flohr et al. 2016";NA
6427;OxA-2409;NA;NA;13490;110;-15,2;charcoal;NA;9771;Wadi Jilat 22;"Lower; Phase E Sq.1,17A";open air site;JO;36.3667;31.55;B;Ritcher et al. 2013;NA
6428;OxA-2410;NA;NA;13540;120;-13,1;charcoal;NA;9771;Wadi Jilat 22;"Lower; Phase E Sq.2,17A";open air site;JO;36.3667;31.55;B;Ritcher et al. 2013;NA
6429;OxA-2411;NA;NA;7900;80;-24,2;charcoal;NA;998;Wadi Jilat 13;"C.24 foyer; late; Area C, Locus 24, hearth; C-24";open air site;JO;36.41;31.5;B;"Hedges et al. 1989 and 1992; Gopher and Gophna 1993; Garrard et al. 1994; Calpal; Flohr et al. 2016";NA
6430;OxA-2412;NA;NA;8275;80;-10,5;charcoal;NA;10170;Azraq 31;"C, 19b; Area C, locus 19b; C-19b";settlement;JO;36.81;31.83;B;"Garrard et al. 1994; Pinhasi et al. 2005; ; CalPal; Maher et al. 2011; Flohr et al. 2016";NA
6431;OxA-2413;NA;NA;8390;80;-23,4;charcoal;NA;10016;Wadi Jilat 7;"A 34a; EPPNB; Area A-C. A34; A-34a";open air site;JO;36.42;31.52;B;"Garrard et al. 1994; Hinz et al. 2012: http://radon.ufg.uni-kiel.de/samples/13220 CalPal; Flohr et al. 2016";NA
6432;OxA-24159;NA;NA;3151;26;-21,642;fruitstone (charred);Olea europaea;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6433;OxA-24160;NA;NA;3060;27;-24,342;fruitstone;Ficus carica;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6434;OxA-24161;NA;NA;3092;27;-24,416;fruitstone;Ficus carica;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6435;OxA-24505;NA;NA;3069;29;-18,817;bone;Bos;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6436;OxA-24506;NA;NA;2985;29;-19,104;bone;Ovis;10128;Kilise Tepe;NA;settlement;TR;33.54787;36.480495;A;Bouthillier et al. 2014;NA
6437;OxA-24699;NA;NA;2960;28;-19,948;bone;Sus;10171;Lidar Höyük;NA;settlement;TR;38.482235;37.463017;A;Ottoni et al. 2013;NA
6438;OxA-24700;NA;NA;2983;30;-20,019;bone;Sus;10171;Lidar Höyük;NA;settlement;TR;38.482235;37.463017;A;Ottoni et al. 2013;NA
6439;OxA-24701;NA;NA;2963;29;-20,454;bone;Sus;10171;Lidar Höyük;NA;settlement;TR;38.482235;37.463017;A;Ottoni et al. 2013;NA
6440;OxA-24709;NA;NA;4053;30;-19,314;bone;Sus;10171;Lidar Höyük;NA;settlement;TR;38.482235;37.463017;A;Ottoni et al. 2013;NA
6441;OxA-2513;NA;NA;5710;140;NA;NA;NA;9942;Shiqmim;IV;settlement;IL;35,5588;32.7605;B;"CalPal; Flohr et al. 2016";NA
6442;OxA-2520;NA;NA;5060;140;-25,1;charcoal;NA;9942;Shiqmim;"Final Shiqmim;Subter.Room 3, hearth, L320-B728.";settlement;IL;35.5588;32.7605;B;"Housley 1994; CalPal; Flohr et al. 2016";NA
6443;OxA-2521;NA;NA;5530;130;-25,1;charcoal;NA;9942;Shiqmim;"Early Shiqmim;Phase III, altar, L.3053-B.49; 97/89/L.3053-B.Z349";settlement;IL;35.5588;32.7605;B;"ORAU; CalPal; Flohr et al. 2016";NA
6444;OxA-2522;NA;NA;5600;130;-12,7;charcoal;NA;9942;Shiqmim;97/89/L.017-B.0124;settlement;IL;35.5588;32.7605;B;"Housley 1994; CalPal; Flohr et al. 2016";NA
